Date,Open,High,Low,Close,Adj Close,Volume
1991-12-16,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1991-12-17,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1991-12-18,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1991-12-19,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1991-12-20,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1991-12-23,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1991-12-24,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1991-12-25,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1991-12-26,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1991-12-27,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1991-12-30,7.407225131988525,7.407225131988525,7.407225131988525,7.407225131988525,1.3798946142196655,0
1992-01-01,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-02,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-03,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-06,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-07,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-08,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-09,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-10,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-13,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-14,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-15,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-16,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-17,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-20,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-21,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-22,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-23,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-24,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-27,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-28,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-29,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-01-30,7.867673873901367,7.867673873901367,7.867673873901367,7.867673873901367,1.4656710624694824,0
1992-02-03,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-04,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-05,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-06,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-07,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-10,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-11,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-12,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-13,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-14,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-17,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-18,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-19,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-20,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-21,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-24,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-25,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-26,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-02-27,7.327147006988525,7.327147006988525,7.327147006988525,7.327147006988525,1.3649768829345703,0
1992-03-02,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-03,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-04,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-05,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-06,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-09,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-10,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-11,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-12,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-13,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-16,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-17,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-18,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-19,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-20,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-23,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-24,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-25,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-26,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-27,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-03-30,7.447264194488525,7.447264194488525,7.447264194488525,7.447264194488525,1.387353539466858,0
1992-04-01,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.3705711364746094,0
1992-04-02,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.3705711364746094,0
1992-04-03,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-06,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-07,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-08,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-09,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-10,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-13,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-14,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-15,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-16,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-17,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-20,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-21,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-22,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-23,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-24,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-27,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-28,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-04-29,7.357175827026367,7.357175827026367,7.357175827026367,7.357175827026367,1.4089086055755615,0
1992-05-01,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-04,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-05,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-06,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-07,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-08,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-11,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-12,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-13,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-14,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-15,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-18,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-19,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-20,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-21,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-22,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-25,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-26,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-27,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-05-28,7.567380905151367,7.567380905151367,7.567380905151367,7.567380905151367,1.4491636753082275,0
1992-06-01,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-02,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-03,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-04,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-05,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-08,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-09,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-10,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-11,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-12,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-15,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-16,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-17,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-18,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-19,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-22,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-23,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-24,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-25,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-26,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-06-29,7.687498092651367,7.687498092651367,7.687498092651367,7.687498092651367,1.4721653461456299,0
1992-07-01,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-02,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-03,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-06,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-07,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-08,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-09,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-10,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-13,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-14,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-15,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-16,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-17,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-20,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-21,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-22,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-23,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-24,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-27,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-28,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-29,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-07-30,7.166991233825684,7.166991233825684,7.166991233825684,7.166991233825684,1.3724874258041382,0
1992-08-03,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-04,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-05,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-06,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-07,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-10,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-11,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-12,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-13,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-14,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-17,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-18,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-19,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-20,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-21,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-24,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-25,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-26,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-27,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-08-28,7.207029819488525,7.207029819488525,7.207029819488525,7.207029819488525,1.3801548480987549,0
1992-09-01,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-02,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-03,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-04,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-07,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-08,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-09,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-10,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-11,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-14,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-15,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-16,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-17,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-18,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-21,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-22,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-23,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-24,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-25,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-28,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-09-29,6.866697788238525,6.866697788238525,6.866697788238525,6.866697788238525,1.3149807453155518,0
1992-10-01,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-02,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-05,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-06,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-07,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-08,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-09,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-12,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-13,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-14,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-15,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-16,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-19,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-20,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-21,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-22,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-23,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-26,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-27,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-28,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-10-29,6.156003952026367,6.156003952026367,6.156003952026367,6.156003952026367,1.1788824796676636,0
1992-11-02,5.865721225738525,5.865721225738525,5.865721225738525,5.865721225738525,1.1232929229736328,0
1992-11-03,5.865721225738525,5.865721225738525,5.865721225738525,5.865721225738525,1.1232929229736328,0
1992-11-04,5.865721225738525,5.865721225738525,5.865721225738525,5.865721225738525,1.1232929229736328,0
1992-11-05,5.865721225738525,5.865721225738525,5.865721225738525,5.865721225738525,1.1232929229736328,0
1992-11-06,5.865721225738525,5.865721225738525,5.865721225738525,5.865721225738525,1.1232929229736328,0
1992-11-09,5.865721225738525,5.865721225738525,5.865721225738525,5.865721225738525,1.1232929229736328,0
1992-11-10,5.865721225738525,5.865721225738525,5.865721225738525,5.865721225738525,1.1232929229736328,0
1992-11-11,5.865721225738525,5.865721225738525,5.865721225738525,5.865721225738525,1.1232929229736328,0
